id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1334532326798356484	1334532326798356484	2020-12-03 17:17:55 CET	2020-12-03	17:17:55	+0100	133778645	chaosblogs	Sarah Layher		@UPS this isn’t legal. Parking the delivery truck in handicap parking...  https://t.co/J9OhmKIXND	en	[]	[]	['https://pbs.twimg.com/media/EoU2E2BXEAAecSB.jpg']	0	0	0	[]	[]	https://twitter.com/ChaosBlogs/status/1334532326798356484	False	0	1	https://pbs.twimg.com/media/EoU2E2BXEAAecSB.jpg							[]				
1330309784764084226	1330300508783980552	2020-11-22 01:39:03 CET	2020-11-22	01:39:03	+0100	133778645	chaosblogs	Sarah Layher		@VZWSupport We were told it was reversed a little earlier, but waiting 5 days for the money to come back into our account doesn’t buy us groceries now. It literally emptied our bank account with no warning, email, text etc. But confirming it was in fact reversed would be nice. I’ll DM.	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/ChaosBlogs/status/1330309784764084226	False	0	0								[{'screen_name': 'VZWSupport', 'name': 'Verizon Wireless CS', 'id': '62601419'}]				
1330304296622186503	1330300508783980552	2020-11-22 01:17:14 CET	2020-11-22	01:17:14	+0100	133778645	chaosblogs	Sarah Layher		@VZWSupport Now I get to figure out how we’re going to make the month with no money. My husband is a catastrophically disabled veteran and I am his full-time caregiver. We live on a fixed income and this is a huge hardship you put us in.	en	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/ChaosBlogs/status/1330304296622186503	False	0	0								[]				
1330301408348958722	1330300508783980552	2020-11-22 01:05:46 CET	2020-11-22	01:05:46	+0100	133778645	chaosblogs	Sarah Layher		We weren’t behind on our bill, we’ve never been behind on our bill and we had never even had a late payment. What a slap in the face.	en	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/ChaosBlogs/status/1330301408348958722	False	0	0								[]				
1330301161883267075	1330300508783980552	2020-11-22 01:04:47 CET	2020-11-22	01:04:47	+0100	133778645	chaosblogs	Sarah Layher		We found out when we tried to buy groceries to feed our children and couldn’t. We had made the large payment last week and was going to pay the rest of the balance when we received the rest of the promotion from T-Mobile, to buy us out of being with you.	en	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/ChaosBlogs/status/1330301161883267075	False	0	0								[]				
1330300508783980552	1330300508783980552	2020-11-22 01:02:11 CET	2020-11-22	01:02:11	+0100	133778645	chaosblogs	Sarah Layher		Hey @Verizon @VZWSupport @VerizonSupport Thanks for making an unauthorized charge of over $900 (because we no longer have an account. Left for another carrier) the week before thanksgiving, after we made a $1200 payment LAST WEEK. You completely emptied our account.	en	[{'screen_name': 'verizon', 'name': 'verizon', 'id': '59889953'}, {'screen_name': 'vzwsupport', 'name': 'verizon wireless cs', 'id': '62601419'}, {'screen_name': 'verizonsupport', 'name': 'verizon support', 'id': '37435412'}]	[]	[]	1	0	0	[]	[]	https://twitter.com/ChaosBlogs/status/1330300508783980552	False	0	0								[]				
1325651921353453574	1325651921353453574	2020-11-09 05:10:22 CET	2020-11-09	05:10:22	+0100	133778645	chaosblogs	Sarah Layher		@tombrookstv what the crap are those shoes? 😑 #90DayFiance #Pillowtalk	en	[]	[]	[]	0	0	0	['90dayfiance', 'pillowtalk']	[]	https://twitter.com/ChaosBlogs/status/1325651921353453574	False	0	0								[]				
1321986990523453442	1321986990523453442	2020-10-30 02:27:14 CET	2020-10-30	02:27:14	+0100	133778645	chaosblogs	Sarah Layher		@Zak_Bagans You touched it! 🤣 #ghostadventures	en	[]	[]	[]	0	0	1	['ghostadventures']	[]	https://twitter.com/ChaosBlogs/status/1321986990523453442	False	0	0								[]				
1305325601180483585	1305325601180483585	2020-09-14 04:00:49 CEST	2020-09-14	04:00:49	+0100	133778645	chaosblogs	Sarah Layher		Good Grief.... Charlie is disgustingly wasted at this wedding 🤦🏼‍♀️. #90DayFianceHappilyEverAfter	en	[]	[]	[]	0	0	1	['90dayfiancehappilyeverafter']	[]	https://twitter.com/ChaosBlogs/status/1305325601180483585	False	0	0								[]				
1305306812716122112	1305306812716122112	2020-09-14 02:46:10 CEST	2020-09-14	02:46:10	+0100	133778645	chaosblogs	Sarah Layher		Deeeaaad 💀🤣🤣🤣. Colt puking because he’s never actually worked out like that before, but tried to show off on camera 😂. #90DayFiance	en	[]	[]	[]	0	0	0	['90dayfiance']	[]	https://twitter.com/ChaosBlogs/status/1305306812716122112	False	0	0								[]				
